unit_id,unit_title,lesson_id,lesson_title,lesson_activity,lesson_activity_name,lesson_notes,lesson_video_id,lesson_objectives
3,Finite State Machines for PLCs,1,Introduction to Finite State Machines,yes,FSM Questions,https://docs.google.com/presentation/d/1r1M2tQJXd9lCXBlnG5U9txoZwxIptifyh-stuawvro0/edit?usp=sharing,6abt3Ewkbec,"<ul><li>Finite State Machines (FSMs) are a planning tool before you write your code.</li><li>A FSM can be very helpful for PLC or PIC programs (seems to fit better for PLCs, but also handy for some microcontroller projects)</li><li>You need to be able to <b>understand</b> a FSM.</li><li>You also need to be able to <b>create</b> your own FSMs.</li></ul>"
3,Finite State Machines for PLCs,2,Implementing FSMs in PicoSoft,yes,Implementing FSM Questions,https://docs.google.com/presentation/d/1r1M2tQJXd9lCXBlnG5U9txoZwxIptifyh-stuawvro0/edit?usp=sharing,mlwXF5VO5p4,"<ul><li>Implementing a FSM means you convert every state, every transition, and every action into code. (you build your plan)</li><li>Usually you have a paper copy of your FSM next to you as you code and you check off transitions and actions as you implement them.</li><li>Markers work well to track the state with Sets and Resets.</li><li>Outputs (the Q's) work well as contactors based on the Marker state.</li></ul>"
3,Finite State Machines for PLCs,3,Practice Implementing FSMs,yes,Bionic Commando Questions,https://docs.google.com/presentation/d/1r1M2tQJXd9lCXBlnG5U9txoZwxIptifyh-stuawvro0/edit?usp=sharing,Xi6tqqe2Iyk,"<ul><li>There is nothing special about Bionic Commando, I just like silly examples and it was the first thing I thought of. :)  It could be any FSM for practice.</li><li>Make sure you follow along because you will be asked to demo this program for the in-class quiz to your instructor.</li></ul>"
3,Finite State Machines for PLCs,4,Mealy Machines,yes,Mealy Machine Questions,https://docs.google.com/presentation/d/1r1M2tQJXd9lCXBlnG5U9txoZwxIptifyh-stuawvro0/edit?usp=sharing,JkosRp7HgGM,"<ul><li><b>Moore machine</b> - Outputs are based on state only (everything we've done so far was a Moore machine)</li><li><b>Mealy machine</b> - Outputs are based on the <b>state and the current inputs</b></li><li>All my FSMs start as Moore Machines, but then as soon as an output depends on an input it just becomes a Mealy machine instead.  In short, the vocabulary terms are good to know, but not really that important.</li></ul>"
4,Finite State Machines for PICs,1,Implementing a FSM on a PIC,yes,PIC FSM Questions,https://docs.google.com/presentation/d/1moLt0jpzETeaVZI667QJW4cY8uGPv7Lf8qc302SaWDM/edit?usp=sharing,qwHD95JgGV4,"<ul><li>Implementing a FSM on a PIC requires you to make a variable to track the current <b>state</b>.</li><li>Make a <b>#define</b> for each <b>state</b> with a unique integer value.</li><li>Then set the state to the appropriate #define. For example: <b>state = STATE_READY;</b></li></ul>"
4,Finite State Machines for PICs,2,Making the 430 FSM,,,https://docs.google.com/presentation/d/1moLt0jpzETeaVZI667QJW4cY8uGPv7Lf8qc302SaWDM/edit?usp=sharing,8MomYCo2DjM,"<ul><li>The correct combo is <b>Clear</b>, then <b>4</b> -> <b>3</b> -> <b>0</b> then <b>Enter</b></li><li>The 'Red' Failure light will only come on when in the <b>Failure</b> state AND <b>Enter</b> is being pressed.</li><li>The 'Green' Success light will be on all the time while in the <b>Success</b> state.</li></ul>"
4,Finite State Machines for PICs,3,PLC Implementation of the 430 Lock,,,https://docs.google.com/presentation/d/1moLt0jpzETeaVZI667QJW4cY8uGPv7Lf8qc302SaWDM/edit?usp=sharing,JXXUg2unQ6M,"<ul><li style='font-size: 18px;'>Right click on this link and select Save link as... <a href='http://www.rose-hulman.edu/class/me/HTML/ME430_Material_2_0/Public/Code/VideoLectureCode/ME430Lock.e60'>ME430Lock.e60</a></li><li>Implement all of the remaining transition arrows and all of the state actions (outputs).</li></ul>"
4,Finite State Machines for PICs,4,PIC Implementation of the 430 Lock,,,https://docs.google.com/presentation/d/1moLt0jpzETeaVZI667QJW4cY8uGPv7Lf8qc302SaWDM/edit?usp=sharing,-M-MmXlDc00,"<ul><li style='font-size: 18px;'>Right click on this link and select Save link as... <a href='http://www.rose-hulman.edu/class/me/HTML/ME430_Material_2_0/Public/Code/VideoLectureCode/ME430Lock.c'>ME430Lock.c</a></li><li>Implement all of the remaining transition arrows</li></ul>"




